measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Tochigi,Male,Age-standardized,Schizophrenia,Rate,2017,18.72679198626894,22.198366463229963,15.614448155819408
Incidence,Tochigi,Female,Age-standardized,Schizophrenia,Rate,2017,16.59903328832984,19.70951889773197,13.826745840913606
Incidence,Tochigi,Male,Age-standardized,Schizophrenia,Rate,2018,18.83226121548405,22.318637373382753,15.823989934508152
Incidence,Tochigi,Female,Age-standardized,Schizophrenia,Rate,2018,16.365815579237914,19.24411026159703,13.817069226535738
Incidence,Tochigi,Male,Age-standardized,Schizophrenia,Rate,2019,19.16366815589803,22.845757937423656,16.235662371505125
Incidence,Tochigi,Female,Age-standardized,Schizophrenia,Rate,2019,15.8727298082332,18.78584639698279,13.288005901668685
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1990,19.320211060968163,23.04462662999901,16.08497504504007
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1990,16.05243922635556,18.841118547332368,13.42652185775269
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1991,19.330063391252384,23.026635587651135,16.1610558816129
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1991,16.03910451962046,18.80262571842568,13.459824360692835
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1992,19.339369410557328,22.964197114483724,16.266745995533622
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1992,16.026978304489504,18.839684459878544,13.438180163643251
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1993,19.347464637019492,22.943818820789293,16.255304688050845
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1993,16.016872258912603,18.8283816722363,13.473353765432167
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1994,19.353684588775394,22.907635473185273,16.332265827879247
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1994,16.009598060839657,18.968157240000433,13.569670294395365
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1995,19.35736478396153,22.944856431700238,16.27069789651787
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1995,16.00596738822057,19.02393069435762,13.557119945905752
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1996,19.361452122261507,22.840056308655374,16.3772710924826
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1996,16.003684791440758,19.06200414344338,13.528570301973952
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1997,19.36764299708648,22.8872166960968,16.411168089068696
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1997,16.0004888996767,18.937750330239773,13.485815680734278
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1998,19.373397167164313,22.86064324591132,16.31183230326623
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1998,15.997242509064886,19.043210912626208,13.464840110712315
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,1999,19.376174391222854,22.928220207307724,16.332604462634478
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,1999,15.994808415741813,19.079025546800782,13.376842027877732
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2000,19.373434427989956,23.077907757795224,16.269145302553113
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2000,15.994049415843985,19.099682888440036,13.314705964571797
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2001,19.355943012777043,22.95178714386024,16.2513969990328
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2001,15.994650722510055,19.111116849264555,13.344043233789614
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2002,19.323373556774282,22.90374629153828,16.17817870619453
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2002,15.996128803216102,19.02308822831094,13.43110819335588
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2003,19.28654733252761,22.89789978381557,16.20979342870404
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2003,15.999093335604764,18.994731553970006,13.490394698322676
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2004,19.256285612582992,22.972512337682033,16.160006607578076
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2004,16.00415399731869,18.976882431439407,13.475294731644698
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2005,19.24340966948637,22.901031552984623,16.15937686122371
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2005,16.011920466000493,19.044900717100695,13.510795461386397
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2006,19.256936732155975,22.83773707024115,16.118059407312757
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2006,16.05906922434797,19.110408665127824,13.559297503467247
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2007,19.29022856772649,23.013609706584653,16.122103166986452
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2007,16.16066200289793,19.18830635158341,13.567862185402738
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2008,19.330623256068577,23.11856532543351,16.153737006178215
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2008,16.28488635105162,19.31719379919934,13.662564050310111
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2009,19.36545887705288,23.11726219171745,16.203561332425007
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2009,16.39992981821029,19.413147594011548,13.707958501709545
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2010,19.382073510550054,23.17557543437574,16.22232377224761
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2010,16.473979953775157,19.589639115980184,13.740293064155114
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2011,19.38973118796286,23.141695934822327,16.262312636427307
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2011,16.5065393832224,19.580213787902974,13.833887002923287
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2012,19.40034465630043,23.107609601967905,16.272327111101916
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2012,16.52425859473598,19.555692529054834,13.948037220609294
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2013,19.405225068842945,23.060154315133804,16.270089517709945
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2013,16.536046931778863,19.654955891421068,13.98372796820116
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2014,19.395683578870607,23.17326749803706,16.217631413741394
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2014,16.550813737814025,19.67861497324844,13.933531569143451
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2015,19.36303133966359,23.119194325877864,16.152481823214657
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2015,16.577468356304415,19.75621487948926,13.89413131451219
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2016,19.059883464334487,22.766721033061327,16.00586834995505
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2016,16.627584535631083,19.514820710961107,13.905635045287612
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2017,18.778173058053433,22.427127980699765,15.616278190246524
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2017,16.658334388945704,19.59242549850458,13.780438005418224
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2018,18.859067460835835,22.404880783705,15.88082033299475
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2018,16.43447297150174,19.332174586558363,13.722792976380624
Incidence,Yamagata,Male,Age-standardized,Schizophrenia,Rate,2019,19.13188882317447,22.59835176397257,15.948589967785018
Incidence,Yamagata,Female,Age-standardized,Schizophrenia,Rate,2019,15.926947396053253,18.90267523455699,13.323956796113285
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1990,19.256452271602626,22.766454984280728,16.120142320487275
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1990,16.1000946468263,19.13542450408524,13.454646766552186
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1991,19.295351718080894,22.785616480502586,16.16179342691898
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1991,16.06553979412781,19.089049638007324,13.406820930350957
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1992,19.326092855905234,22.875713296231556,16.175551056244473
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1992,16.033633967604803,18.950759933215725,13.399019444656837
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1993,19.348316542130394,22.95467969010802,16.24735662194395
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1993,16.006521613619377,18.891367773801797,13.374993868502232
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1994,19.361663633811133,22.935589424788983,16.183290624456
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1994,15.986347178533592,18.897760405729436,13.444233815583193
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1995,19.36577498800221,22.986425537082518,16.153378588097056
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1995,15.97525510870953,18.889442149252677,13.33915794142721
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1996,19.354894328338535,22.879559090616024,16.18677485608197
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1996,15.967475623398967,18.882776688696875,13.469111190015848
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1997,19.329711947167844,22.86976417462474,16.20500094580285
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1997,15.9574194494901,18.909399402257804,13.456269783157724
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1998,19.29953855461407,22.833880361013136,16.092107015767663
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1998,15.947501794799637,18.9337017706331,13.393125317995365
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,1999,19.273684860801172,22.823455994947995,16.08492836365099
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,1999,15.940137867144296,19.008628921897127,13.377645657677336
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2000,19.261461575853083,22.937465948792237,16.034206374683045
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2000,15.937742874340776,19.06202740879744,13.363839132943165
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2001,19.26283272609279,22.902960924020825,16.089848089343832
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2001,15.942028804829183,19.07270897714229,13.358259674779022
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2002,19.269785781666684,22.905447156637184,16.17552508564709
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2002,15.951634821481667,18.99494387414255,13.40075744727573
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2003,19.27966661843381,22.850684785370035,16.198980640493698
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2003,15.964366893763053,18.97079401546078,13.417621430361166
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2004,19.28982111225324,22.936771492012763,16.24649618486941
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2004,15.978030991138148,19.012585180640162,13.365796321238994
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2005,19.297595138984015,23.025406845242127,16.217727202366135
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2005,15.990433083071766,18.981082383180475,13.2733642052147
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2006,19.3074584725012,22.99179870594111,16.27575083879297
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2006,16.035160367194713,18.94721368573071,13.424805714090057
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2007,19.32356808069343,22.938930484583494,16.27016140533198
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2007,16.127753074608993,19.029079151131082,13.597889465450242
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2008,19.342800630440134,22.96808246667983,16.331454854817554
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2008,16.238946724986203,19.134854226743542,13.640016373849774
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2009,19.362032788620738,22.978380572467785,16.30868072866158
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2009,16.339476837997942,19.333414449267185,13.704635667545869
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2010,19.37814122211467,22.9817502867543,16.26915051115949
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2010,16.400078933315804,19.38457418944618,13.730914492042102
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2011,19.392883543591566,22.95403711071064,16.351247877389483
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2011,16.4355243621832,19.384284019343763,13.789623226640165
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2012,19.404621087583305,22.839033793246596,16.333585104931664
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2012,16.476323014279682,19.451134421965463,13.903215258293173
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2013,19.40513610376267,22.817292475927676,16.292452061119114
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2013,16.516818216931064,19.42937188104265,13.949902296740412
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2014,19.386210841802452,22.85691116853593,16.21217779163572
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2014,16.551353297463173,19.422434001850938,13.902220856737896
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2015,19.339627551375447,22.807585711806965,16.116082230255163
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2015,16.574271583201835,19.494852578556554,13.889002794157006
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2016,18.998028922554575,22.490968739045343,15.911473016878228
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2016,16.591643944406087,19.50373531489333,14.006534905302946
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2017,18.69527720757033,22.145111721412214,15.644424035807816
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2017,16.59897992273714,19.562210228789873,13.877387272829376
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2018,18.790982741873442,22.221716304895036,15.808976467440603
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2018,16.38249956514223,19.157954294118184,13.787848860259656
Incidence,Yamaguchi,Male,Age-standardized,Schizophrenia,Rate,2019,19.102500654928345,22.537898908954705,15.965837168430019
Incidence,Yamaguchi,Female,Age-standardized,Schizophrenia,Rate,2019,15.901918558450628,18.74332319260438,13.284591519020838
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1990,19.30236711251883,22.909565965425195,15.970159284443666
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1990,16.103984045864742,19.09752548113749,13.383656815010918
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1991,19.302111205634997,22.789639422432067,16.067931404557942
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1991,16.041139386757333,18.944493972001784,13.38067965763303
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1992,19.301799335121398,22.710479969469468,16.047271480679736
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1992,15.988669495667128,18.889096411502887,13.444468977428942
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1993,19.301456469847444,22.779498472709054,16.142814188632475
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1993,15.948762093356269,18.816199014585397,13.429045711462592
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1994,19.30110757868255,22.726979798564074,16.183860501761
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1994,15.923604900586918,18.788146797240007,13.373614130758547
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1995,19.300777630496114,22.74949861841916,16.107302289013113
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1995,15.915385638121213,18.84546858361454,13.336940175412721
Incidence,Niigata,Male,Age-standardized,Schizophrenia,Rate,1996,19.30051318735379,22.755104767674737,16.232418698813817
Incidence,Niigata,Female,Age-standardized,Schizophrenia,Rate,1996,15.927503221226907,18.877988419821797,13.378240148046158
